path,exposure_seconds,method,source
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5184.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1769.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (2/249)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19039.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/350)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2945.txt,6.0,exposure_val_secs,"-Exposure
6 sec (6)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21305.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15665.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22646.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16995.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21277.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20916.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5795.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11822.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5734.txt,30.0,exposure_val_secs,"-Exposure
30 sec (30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif368.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3051.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24691.txt,3.0,exposure_val_secs,"-Exposure
3 sec (3)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2739.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21060.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2957.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10934.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15301.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6020.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24849.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23326.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18537.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1639.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6222.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24763.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18860.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13539.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8744.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18939.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10023.txt,30.0,exposure_val_secs,"-Exposure
30 sec (30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6913.txt,25.0,exposure_val_secs,"-Exposure
25 sec (25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9248.txt,20.0,exposure_val_secs,"-Exposure
20 sec (20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22586.txt,0.00025,exposure_val_fracsecs,"-Exposure
1/4000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4031.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/640)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10924.txt,0.111,exposure_val_secs,"-Exposure
0.111 sec (1/9)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11373.txt,0.022,exposure_val_secs,"-Exposure
0.022 sec (1/45)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13372.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15837.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19247.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15591.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23495.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21195.txt,0.0003333333333333333,exposure_val_fracsecs,"-Exposure
1/3000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1634.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (94/37751)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15996.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21813.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12903.txt,0.00025,exposure_val_fracsecs,"-Exposure
1/4000 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5958.txt,0.077,exposure_val_secs,"-Exposure
0.077 sec (1/13)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19931.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20086.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12641.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5410.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9575.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8525.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13587.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1187.txt,1.0,exposure_val_secs,"-Exposure
1 sec (1)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11260.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22698.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/210)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12141.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24862.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23480.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23752.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20809.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21114.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15352.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23753.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14897.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20247.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19734.txt,0.167,exposure_val_secs,"-Exposure
0.167 sec (1/6)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3791.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14216.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5392.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3349.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16538.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23119.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24091.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/239)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23767.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17046.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11751.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16729.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13767.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1137.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14810.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18581.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23887.txt,0.1,exposure_val_secs,"-Exposure
0.1 sec (1/10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24784.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17852.txt,0.2,exposure_val_secs,"-Exposure
0.2 sec (1/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8174.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20965.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16808.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15497.txt,8.0,exposure_val_secs,"-Exposure
8 sec (8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17795.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11288.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10006.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15921.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20936.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16337.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/640)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10335.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif19130.txt,0.05,exposure_val_secs,"-Exposure
0.05 sec (1/20)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9213.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9889.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4093.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23929.txt,0.125,exposure_val_secs,"-Exposure
0.125 sec (1/8)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18319.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17097.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11542.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1571.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21745.txt,0.0003125,exposure_val_fracsecs,"-Exposure
1/3200 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5771.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1600)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14721.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18806.txt,10.0,exposure_val_secs,"-Exposure
10 sec (10)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7317.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1600)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22043.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15471.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/640)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23771.txt,0.25,exposure_val_secs,"-Exposure
0.25 sec (1/4)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7091.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif24898.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13291.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14451.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23037.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1711.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23876.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif7802.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6402.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10479.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2869.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4198.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2603.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (3/1250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23984.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18515.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12603.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1600)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif22200.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15824.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/2000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2458.txt,0.005,exposure_val_secs,"-Exposure
0.005 sec (1/200)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2071.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif3401.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15294.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif750.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23046.txt,0.2,exposure_val_secs,"-Exposure
0.2 sec (1/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9051.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12987.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14202.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif11790.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif14530.txt,0.2,exposure_val_secs,"-Exposure
0.2 sec (1/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif4940.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif268.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9723.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (10/3133)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10976.txt,0.2,exposure_val_secs,"-Exposure
0.2 sec (1/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9820.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif20278.txt,0.01,exposure_val_secs,"-Exposure
0.01 sec (1/100)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18156.txt,0.033,exposure_val_secs,"-Exposure
0.033 sec (1/30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9829.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/320)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5530.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif973.txt,0.25,exposure_val_secs,"-Exposure
0.25 sec (1/4)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13388.txt,0.006,exposure_val_secs,"-Exposure
0.006 sec (1/160)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16342.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (1/400)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6794.txt,0.015,exposure_val_secs,"-Exposure
0.015 sec (1/68)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15692.txt,0.4,exposure_val_secs,"-Exposure
0.4 sec (2/5)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18937.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif6220.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18941.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1600)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif17636.txt,0.013,exposure_val_secs,"-Exposure
0.013 sec (1/80)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18657.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif8496.txt,0.077,exposure_val_secs,"-Exposure
0.077 sec (1/13)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1946.txt,0.0004,exposure_val_fracsecs,"-Exposure
1/2500 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif245.txt,0.04,exposure_val_secs,"-Exposure
0.04 sec (1/25)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10983.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13944.txt,0.067,exposure_val_secs,"-Exposure
0.067 sec (1/15)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif2184.txt,0.0004,exposure_val_fracsecs,"-Exposure
1/2500 sec"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif10070.txt,0.002,exposure_val_secs,"-Exposure
0.002 sec (1/500)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9407.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/1250)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif15782.txt,0.008,exposure_val_secs,"-Exposure
0.008 sec (1/125)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif16857.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (833/50000)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif9333.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif21683.txt,0.02,exposure_val_secs,"-Exposure
0.02 sec (1/50)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif18298.txt,0.025,exposure_val_secs,"-Exposure
0.025 sec (1/40)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif23249.txt,0.003,exposure_val_secs,"-Exposure
0.003 sec (2684355/1073741824)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif1012.txt,30.0,exposure_val_secs,"-Exposure
30 sec (30)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12460.txt,0.017,exposure_val_secs,"-Exposure
0.017 sec (1/60)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif12542.txt,0.001,exposure_val_secs,"-Exposure
0.001 sec (1/800)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif5056.txt,0.167,exposure_val_secs,"-Exposure
0.167 sec (1/6)"
/root/workspace/sc-diffusion-pipe/datatset/mirflickr/meta/exif/exif13569.txt,0.004,exposure_val_secs,"-Exposure
0.004 sec (1/250)"
